power_cap,gpu_count,target,target_kind,avg_power_active,avg_sm_active,avg_dram_active,avg_power_x_gpu,avg_sm_x_gpu,avg_dram_x_gpu
800,1,41.588183641433716,runtime,507.42857142857144,1980.0,0.7715714285714286,507.42857142857144,1980.0,0.7715714285714286
800,2,26.421112060546875,runtime,384.78571428571433,1524.642857142857,0.7479285714285714,769.5714285714287,3049.285714285714,1.4958571428571428
800,3,25.918450593948364,runtime,248.0952380952381,1122.142857142857,0.4756666666666667,744.2857142857143,3366.4285714285716,1.427
800,4,31.13330578804016,runtime,189.10714285714286,761.7857142857142,0.3000357142857143,756.4285714285714,3047.142857142857,1.2001428571428572
900,1,41.64931654930115,runtime,516.4285714285714,1980.0,0.8081428571428573,516.4285714285714,1980.0,0.8081428571428573
900,2,25.59691286087036,runtime,436.14285714285717,1767.857142857143,0.7695714285714286,872.2857142857143,3535.714285714286,1.5391428571428571
900,3,24.269164562225342,runtime,279.1904761904762,1275.0,0.5525238095238095,837.5714285714287,3825.0,1.6575714285714285
900,4,25.25034761428833,runtime,220.10714285714283,1097.142857142857,0.40332142857142855,880.4285714285713,4388.571428571428,1.6132857142857142
1000,1,41.64237999916077,runtime,568.4285714285714,1980.0,0.8575714285714284,568.4285714285714,1980.0,0.8575714285714284
1000,2,26.99968719482422,runtime,460.07142857142856,1926.4285714285716,0.7709285714285714,920.1428571428571,3852.857142857143,1.5418571428571428
1000,3,21.860339641571045,runtime,308.8095238095238,1390.7142857142856,0.5916666666666667,926.4285714285713,4172.142857142857,1.775
1000,4,24.440359115600586,runtime,243.5,1126.0714285714284,0.4684642857142857,974.0,4504.285714285714,1.8738571428571429
1200,1,41.66207146644592,runtime,515.1428571428571,1980.0,0.7438571428571429,515.1428571428571,1980.0,0.7438571428571429
1200,2,27.197128534317017,runtime,479.42857142857144,1980.0,0.777,958.8571428571429,3960.0,1.554
1200,3,22.31826424598694,runtime,391.61904761904754,1755.7142857142856,0.6712380952380953,1174.8571428571427,5267.142857142857,2.013714285714286
1200,4,20.8375141620636,runtime,281.92857142857144,1326.4285714285716,0.5322857142857143,1127.7142857142858,5305.714285714286,2.129142857142857
1400,1,41.656975746154785,runtime,515.5714285714286,1980.0,0.7472857142857142,515.5714285714286,1980.0,0.7472857142857142
1400,2,26.41187810897827,runtime,485.2142857142857,1980.0,0.7766428571428572,970.4285714285714,3960.0,1.5532857142857144
1400,3,21.03153371810913,runtime,402.4285714285714,1962.857142857143,0.6242857142857142,1207.2857142857142,5888.571428571428,1.8728571428571428
1400,4,18.67889666557312,runtime,340.92857142857144,1488.75,0.6446428571428572,1363.7142857142858,5955.0,2.5785714285714287
1600,1,41.40827488899231,runtime,550.8571428571429,1980.0,0.8578571428571428,550.8571428571429,1980.0,0.8578571428571428
1600,2,24.81236696243286,runtime,482.5,1980.0,0.7766428571428572,965.0,3960.0,1.5532857142857144
1600,3,20.4416606426239,runtime,415.04761904761904,1980.0,0.6515714285714286,1245.142857142857,5940.0,1.9547142857142856
1600,4,19.177872896194458,runtime,372.6785714285714,1803.2142857142856,0.6146785714285714,1490.7142857142856,7212.857142857142,2.4587142857142856
